id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,Integrated Product And Process Design And Development: The Product Realization Process,Magrab Edward B Et.Al,MME,2018,2nd,9780367025557,Crc Press,1,,Rs. 2995,https://www.routledge.com/Integrated-Product-and-Process-Design-and-Development-The-Product-Realization/Magrab-Gupta-McCluskey-Sandborn/p/book/9780367385378,
,Introduction To Engineering: An Assessment And Problem Solving Approach,Quamrul H. Mazumder,MME,2020,,9780367372507,Crc Press,1,,Rs. 4395,https://www.routledge.com/Introduction-to-Engineering-An-Assessment-and-Problem-Solving-Approach/Mazumder/p/book/9781498747486,
,Introduction To Human Factors,Stone,MME,2018,,9781498783804,Crc Press,1,BP 120,,https://www.routledge.com/Introduction-to-Human-Factors-Applying-Psychology-to-Design/Stone-Chaparro-Keebler-Chaparro-McConnell/p/book/9781498783804,
,Introduction To Mechanical Engineering,Davim,MME,2018,,9783319784878,Springer Nature,1,EUR 79.99,,https://www.springer.com/in/book/9783319784878,
,INTRODUCTION TO MECHANISM DESIGN : WITH COMPUTER APPLICATIONS,"Eric Constans, Karl B. Dyer",MME,2019,,9781138740655,T&F/CRC PRESS,1,BP 140,,https://www.routledge.com/Introduction-to-Mechanism-Design-with-Computer-Applications/Constans-B-Dyer/p/book/9781138740655,
,INTRODUCTION TO OIL AND GAS OPERATIONAL SAFETY,WISE GLOBAL LTD.,MME,2019,,9780367242336,T&F INDIA,1,,RS. 3495,https://www.routledge.com/Introduction-to-Oil-and-Gas-Operational-Safety-for-the-NEBOSH-International/Ltd/p/book/9780415730778,
,LEAN SIX SIGMA FOR ENGINEERS AND MANAGERS : WITH APPLIED CASE STUDIES,MATTHEW JOHN FRANCHETTI,MME,2019,,9780367240912,T&F INDIA,1,,RS. 1995,https://www.routledge.com/Lean-Six-Sigma-for-Engineers-and-Managers-With-Applied-Case-Studies/Franchetti/p/book/9780367783563,
,LINEAR AND NON-LINEAR DEFORMATIONS OF ELASTIC SOLIDS,ROY,MME,2020,3rd,9780367333652,T&F/CRC PRESS,1,BP 150,,https://www.routledge.com/Linear-and-Non-Linear-Deformations-of-Elastic-Solids/Roy-Bera/p/book/9780367333652,
,"Lubrication Fundamentals, Revised And Expanded",Don M. Pirro Et.Al,MME,2020,3rd,9780367372842,Crc Press,1,,Rs. 5495,https://www.routledge.com/Lubrication-Fundamentals-Revised-and-Expanded/Pirro-Webster-Daschner/p/book/9781498752909,
,MATLAB® ESSENTIALS : A FIRST COURSE FOR ENGINEERS AND SCIENTISTS,William Bober,MME,2018,,9781138032378,T&F/CRC PRESS,1,BP 120,,https://www.routledge.com/MATLAB-Essentials-A-First-Course-for-Engineers-and-Scientists/Bober/p/book/9781138032378,
,Mechanical Design Of Electric Motors,Wei Tong,MME,2020,,9780367372934,Crc Press,1,,Rs. 4995,https://www.routledge.com/Mechanical-Design-of-Electric-Motors/Tong/p/book/9781138072213,
,MECHANICS OF FATIGUE,V. Bolotin; Frank A. Kulacki,MME,2018,,9781138582118,T&F INDIA,1,,RS. 2995,https://www.routledge.com/Mechanics-of-Fatigue/Bolotin/p/book/9780367399634,
,MECHANICS VOULME1,"Stepanov, Serhii",MME,2018,,9783110515879,DE GRUYTER,1,EUR 59.95,,https://www.degruyter.com/document/doi/10.1515/9783110515886/html,
,"Mechatronic Systems: Devices, Design, Control, Operation And Monitoring",Silva Clarence W. De,MME,2019,,9781138582675,Crc Press,1,,Rs. 3595,https://www.routledge.com/Mechatronic-Systems-Devices-Design-Control-Operation-and-Monitoring/Silva/p/book/9780367452902,
,Micromanufacturing Processes,V.K. Jain,MME,2018,,9781138350298,Crc Press,1,,Rs. 1995,https://www.routledge.com/Micromanufacturing-Processes/Jain/p/book/9781138076426,
,Modeling And Control Of Hybrid Propulsion For Ground Vehicles,Zou,MME,2018,,9783662536711,Springer Nature,1,EUR 169.99,,https://www.springer.com/in/book/9783662536711,
,MODERN QUANTUM MECHANICS,SAKURAI J J ET.AL,MME,2018,2nd,9781108422413,CAMBRIDGE UNIVERSITY PRESS,1,BP 55.99,,https://www.cambridge.org/in/academic/subjects/physics/quantum-physics-quantum-information-and-quantum-computation/modern-quantum-mechanics-3rd-edition?format=HB,
,NUMERICAL METHODS AND METHODS OF APPROXIMATION IN SCIENCE AND ENGINEERING,Karan S. Surana,MME,2019,1st,9780367136727,T&F/CRC PRESS,1,BP 125,,https://www.routledge.com/Numerical-Methods-and-Methods-of-Approximation-in-Science-and-Engineering/Surana/p/book/9780367136727,
,PARTICLE SWARM OPTIMISATION: CLASSICAL AND QUANTUM PERSPECTIVES , Sun,MME,2019,,9780367269357,T&F/INDIA,1,,RS. 3495,https://www.routledge.com/Particle-Swarm-Optimisation-Classical-and-Quantum-Perspectives/Sun-Lai-Wu/p/book/9780367381936,
,Physical Hazards Of The Workplace,Spurlock Barry,MME,2018,2nd,9781466557031,Crc Press,1,BP 100,,https://www.routledge.com/Physical-Hazards-of-the-Workplace/Spurlock/p/book/9781466557031,
,PRINCIPLES OF THERMODYNAMICS,JEAN-PHILIPPE ANSERMET,MME,2019,,9781108426091,CAMBRIDGE UNIVERSITY PRESS,1,BP 39.99,,https://www.cambridge.org/in/academic/subjects/physics/general-and-classical-physics/principles-thermodynamics-1?format=HB,
,PROBABILITY FOUNDATIONS FOR ENGINEERS,JOEL A. NACHLAS,MME,2019,,9780367242435,T&F INDIA,1,,RS. 2995,https://www.routledge.com/Probability-Foundations-for-Engineers/Nachlas/p/book/9781138075078,
,Quantum Mechanics,Shabnam Siddiqui,MME,2019,,9781138197268,Crc Press,1,BP 115,,https://www.routledge.com/Quantum-Mechanics-A-Simplified-Approach/Siddiqui/p/book/9781138197268,
,RHEOLOGY AND FRACTURE MECHANICS OF FOODS, van Vliet,MME,2019,,9780367268961,T&F/INDIA,1,,RS. 2495,https://www.routledge.com/Rheology-and-Fracture-Mechanics-of-Foods/Vliet/p/book/9781439827031,
,Statistical Thermodynamics And Properties Of Matter,Couture L. Et.Al,MME,2020,,9780367414672,Crc Press,1,,Rs. 4495,https://www.routledge.com/Statistical-Thermodynamics-and-Properties-of-Matter/Couture-Zitoun/p/book/9789056991968,
,"Statistical Thermodynamics Of Surfaces, Interfaces, And Membranes",Safran Samuel,MME,2020,,9780367413767,Crc Press,1,,Rs. 3495,https://www.routledge.com/Statistical-Thermodynamics-Of-Surfaces-Interfaces-And-Membranes/Safran/p/book/9780813340791,
,Statistical Thermodynamics: Understanding The Properties Of Macroscopic Systems,Fai Lukong Cornelius Et.Al,MME,2020,,9780367412678,Crc Press,1,,Rs. 4295,https://www.routledge.com/Statistical-Thermodynamics-Understanding-the-Properties-of-Macroscopic/Fai-Wysin/p/book/9780367380762,
,Strong Nonlinear Oscillators - Analytical Solutions,Cveticanin,MME,2018,,9783319588254,Springer Nature,1,EUR 149.99,,https://www.springer.com/in/book/9783319588254,
,Systems Engineering: Design Principles And Models,Liu Dahai,MME,2020,,9780367372316,Crc Press,1,,Rs. 3995,https://www.routledge.com/Systems-Engineering-Design-Principles-and-Models/Liu/p/book/9781466506831,
,Topology Design Of Robot Mechanisms,Yang,MME,2018,,9789811055317,Springer Nature,1,EUR 99.99,,https://www.springer.com/in/book/9789811055317,
,TROUBLESHOOTING CENTRIFUGAL PUMPS AND THEIR SYSTEMS,Ron Palgrave,MME,2019,2nd,9780081025031,ELSEVIER,1,US$ 280,,https://www.elsevier.com/books/troubleshooting-centrifugal-pumps-and-their-systems/palgrave/978-0-08-102503-1,
,VIBRATION OF CONTINUOUS SYSTEMS,Singiresu S. Rao,MME,2019,2nd,9781119424147,JOHN WILEY,1,US$ 139.95,,https://www.wiley.com/en-sg/Vibration+of+Continuous+Systems%2C+2nd+Edition-p-9781119424277,
,Wood Fracture Characterization,Marcelo F. S. F. De Moura,MME,2018,,9780815364719,Crc Press,1,BP 130,,https://www.routledge.com/Wood-Fracture-Characterization/de-Moura-Dourado/p/book/9780815364719,
,"ADVANCED REMOTE SENSING
 : TERRESTRIAL INFORMATION EXTRACTION AND APPLICATIONS",Shunlin Liang Jindi Wang,Physics,2019,2nd,9780128158265,ELSEVIER,1,US$ 180,,https://www.elsevier.com/books/advanced-remote-sensing/liang/978-0-12-815826-5,
,"ADVANCED THERMOELECTRICS : MATERIALS, CONTACTS, DEVICES, AND SYSTEMS","Zhifeng Ren, Yucheng Lan, Qinyong Zhang",Physics,2018,1st,9781498765725,T&F/CRC PRESS,1,BP 210,,https://www.routledge.com/Advanced-Thermoelectrics-Materials-Contacts-Devices-and-Systems/Ren-Lan-Zhang/p/book/9781498765725,
,Advances In Chemical Physics,Alvin Thomas,Physics,2018,,9781682504550,Magnum Publishing,1,US$ 150,,http://www.magnumpublishing.net/index.php?route=product/product&product_id=452&search=9781682504550,
,Advances In Ultrasonics And Acoustics,Dan Cooper,Physics,2018,,9781682513187,Intelliz Press,1,US$ 150,,http://intellizpress.com/index.php?route=product/product&product_id=338&search=9781682513187,
,Applied Mathematics: Principles And Techniques,Keren Morgen,Physics,2018,,9781682504192,Magnum Publishing,1,US$ 155,,http://www.magnumpublishing.net/index.php?route=product/product&product_id=414&search=9781682504192,
,Astronomy And Space Science,Audria Baldwin,Physics,2018,,9781632399885,Callisto Reference,1,US$ 145,,https://callistoreference.com/book/353,
,ATMOSPHERIC AEROSOLS : CHARACTERISTICS AND RADIATIVE EFFECTS,S Ramachandran,Physics,2018,,9781498750738,T&F/CRC PRESS,1,BP 110,,https://www.routledge.com/Atmospheric-Aerosols-Characteristics-and-Radiative-Effects/Ramachandran/p/book/9781498750738,
,"Biophysics: Key Concepts, Techniques And Applications",Betty Karasek,Physics,2018,,9781632385758,Ny Research Press,1,US$ 150,,https://www.nyresearchpress.com/book/154,
,CHARACTERISATION AND CONTROL OF DEFECTS IN SEMICONDUCTORS,Filip Tuomisto (ed.),Physics,2019,,9781785616556,IET PUBLISHING,1,BP 140,,https://shop.theiet.org/characterisation-and-control-of-defects-in-semiconductors,
,CLASSICAL FEEDBACK CONTROL WITH NONLINEAR MULTI-LOOP SYSTEMS : WITH MATLAB® AND SIMULINK®,"Boris J. Lurie, Paul Enright",Physics,2020,3rd,9781138541146,T&F/CRC PRESS,1,BP 110,,https://www.routledge.com/Classical-Feedback-Control-with-Nonlinear-Multi-Loop-Systems-With-MATLAB/Lurie-Enright/p/book/9781138541146,
,CLASSICAL MECHANICS IN GEOPHYSICAL FLUID DYNAMICS,Osamu Morita,Physics,2020,1st,9780367266493,T&F/CRC PRESS,1,BP 79.99,,https://www.routledge.com/Classical-Mechanics-in-Geophysical-Fluid-Dynamics/Morita/p/book/9780367266493,
,COLLEGE PHYSICS ESSENTIALS (TWO-VOLUME SET),"Jerry D. Wilson, Anthony J. Buffa, Bo Lou",Physics,2020,8th,9780815355465,T&F/CRC PRESS,1,BP 140,,https://www.routledge.com/College-Physics-Essentials-Eighth-Edition-Two-Volume-Set/Wilson-Buffa-Lou/p/book/9780815355465,
,COLLEGE PHYSICS PLUS MASTERING PHYSICS WITH PEARSON ETEXT -- ACCESS CARD PACKAGE,Young / Adams / Chastain,Physics,2019,,9780134879475,PEARSON,1,US$ 326.65,,https://www.pearson.com/store/p/college-physics/P100002458383/9780134879475,
,COMPUTATIONAL FLUID DYNAMICS : A PRACTICAL APPROACH,Jiyuan Tu Guan Heng Yeoh Chaoqun Liu,Physics,2018,3rd,9780081011270,ELSEVIER,1,US$ 99.95,,https://www.elsevier.com/books/computational-fluid-dynamics/tu/978-0-08-101127-0,
,COMPUTATIONAL PROBLEMS FOR PHYSICS : WITH GUIDED SOLUTIONS USING PYTHON,"Rubin H. Landau, Manuel Jose Paez",Physics,2018,,9781138705418,T&F/CRC PRESS,1,BP 64.99,,https://www.routledge.com/Computational-Problems-for-Physics-With-Guided-Solutions-Using-Python/Landau-Paez/p/book/9781138705418,
,CORE PRINCIPLES OF SPECIAL AND GENERAL RELATIVITY,"James H. Luscombe	",Physics,2019,1st,9781138542945,T&F/CRC PRESS,1,BP 79.99,,https://www.routledge.com/Core-Principles-of-Special-and-General-Relativity/Luscombe/p/book/9781138542945,
,COSMOLOGY,"Nicola Vittori	",Physics,2018,,9781498731324,T&F/CRC PRESS,1,BP 74.99,,https://www.routledge.com/Cosmology/Vittorio/p/book/9781498731324,
,Data Analysis Techniques For High-Energy Physics,John Carter,Physics,2018,,9781682504512,Magnum Publishing,1,US$ 155,,http://www.magnumpublishing.net/index.php?route=product/product&product_id=447&search=9781682504512,
,"Electromagnetism: Theory, Concepts And Applications",Ewen Murray,Physics,2018,,9781632386038,Ny Research Press,1,US$ 155,,https://www.nyresearchpress.com/book/161,
,Engineering Physics: Concepts And Applications,Erin Faulkner,Physics,2018,,9781682854501,Willford Press,1,US$ 233,,https://www.willfordpress.com/book/341,
,Essentials Of Cosmology,Kent Buchanan,Physics,2018,,9781635496819,Larsen And Keller Education,1,US$ 152,,https://larsen-keller.com/book/264,
,FIRST COURSE IN DIMENSIONAL ANALYSIS : SIMPLIFYING COMPLEX PHENOMENA USING PHYSICAL INSIGHT,Juan G. Santiago,Physics,2019,,9780262537711,MIT PRESS,1,US$ 30,,https://mitpress.mit.edu/books/first-course-dimensional-analysis,
,"FUNDAMENTAL PLANETARY SCIENCE: PHYSICS, CHEMISTRY AND HABITABILITY",JACK J. LISSAUER,Physics,2019,,9781108411981,CAMBRIDGE UNIVERSITY PRESS,1,BP 49.99,,https://www.cambridge.org/in/academic/subjects/physics/planetary-systems-and-astrobiology/fundamental-planetary-science-physics-chemistry-and-habitability-1?format=PB,
,Fundamentals And Applications Of Lasers Ultrasonics,I. K. Lewis,Physics,2018,,9781682513194,Intelliz Press,1,US$ 150,,http://intellizpress.com/index.php?route=product/product&product_id=339&search=9781682513194,
,FUNDAMENTALS OF APPLIED DYNAMICS,"James H. Williams, Jr.",Physics,2020,,9780262039710,MIT PRESS,1,US$ 85,,https://mitpress.mit.edu/books/fundamentals-applied-dynamics,
,FUNDAMENTALS OF SEMICONDUCTOR DEVICES,ANDERSON,Physics,2018,2nd,9781259251351,MC GRAW HILL,1,US$ 46.5,,https://www.mheducation.co.uk/fundamentals-of-semiconductor-devices-9781259251351-emea,
,GRAVITATIONAL WAVES,GROTE,Physics,2020,1st,9780367136819,T&F/CRC PRESS,1,BP 29.99,,https://www.routledge.com/Gravitational-Waves-A-History-of-Discovery/Grote/p/book/9780367136819,
,GRID INTEGRATION OF SOLAR PHOTOVOLTAIC SYSTEMS,"Majid Jamil, M Rizwan, D P Kothari",Physics,2018,,9781498798327,T&F/CRC PRESS,1,BP 130,,https://www.routledge.com/Grid-Integration-of-Solar-Photovoltaic-Systems/Jamil-Rizwan-Kothari/p/book/9781498798327,
,HANDBOOK OF ASTROBIOLOGY,Vera M. Kolb,Physics,2019,1st,9781138065123,T&F/CRC PRESS,1,BP 325,,https://www.routledge.com/Handbook-of-Astrobiology/Kolb/p/book/9781138065123,
,"Handbook Of Atomic, Molecular, And Optical Physics",Latisha Cordova,Physics,2018,,9781682504543,Magnum Publishing,1,US$ 155,,http://www.magnumpublishing.net/index.php?route=product/product&product_id=451&search=9781682504543,
,Handbook Of Gan Semiconductor Materials And Devices,"Bi, Wengang (Wayne)  Et.Al.",Physics,2018,,9781498747134,Crc Press,1,BP 240,,https://www.routledge.com/Handbook-of-GaN-Semiconductor-Materials-and-Devices/Bi-Kuo-Ku-Shen/p/book/9781498747134,
,Handbook Of Modern Physics,Kate Fellows,Physics,2018,,9781632386045,Ny Research Press,1,US$ 155,,https://www.nyresearchpress.com/book/171,
,Handbook Of Optoelectronic Device Modeling And Simulation (Two-Volume Set),"Piprek, Joachim",Physics,2018,,9781498749381,Crc Press,1,BP 325,,https://www.routledge.com/Handbook-of-Optoelectronic-Device-Modeling-and-Simulation-Two-Volume-Set/Piprek/p/book/9781498749381,
,Handbook Of Superconductivity,Victor Ogden,Physics,2018,,9781682854976,Willford Press,1,US$ 150,,https://www.willfordpress.com/book/351,
,"HIGH QUALITY LIQUID CRYSTAL DISPLAYS AND SMART DEVICES: VOLUME 2 : SURFACE ALIGNMENT, NEW TECHNOLOGIES AND SMART DEVICE APPLICATIONS"," Shoichi Ishihara ,  Shunsuke Kobayashi",Physics,2019,,9781785619236,IET PUBLISHING,1,BP 95,,https://shop.theiet.org/high-quality-liquid-crystal-displays-and-smart-devices-2,
,INTRODUCTION TO GAUGE THEORIES,"Nicola Cabibbo, Luciano Maiani, Omar Benhar",Physics,2018,,9781498734516,T&F/CRC PRESS,1,BP 89.99,,https://www.routledge.com/An-Introduction-to-Gauge-Theories/Cabibbo-Maiani-Benhar/p/book/9781498734516,
,INTRODUCTION TO NUCLEAR REACTOR PHYSICS,MASTERSON ROBERT E.,Physics,2018,,9781498751483,CRC PRESS,1,BP 125,,https://www.routledge.com/Introduction-to-Nuclear-Reactor-Physics/Masterson/p/book/9781498751483,
,INTRODUCTION TO PARTICLE AND ASTROPARTICLE PHYSICS,Alessandro De Angelis,Physics,2018,2nd,9783319781808,SPRINGER,1,EUR 59.99,,https://www.springer.com/in/book/9783319781808,
,Introductory Quantum Mechanics With Matlab,Chelikowsky James R.,Physics,2018,,9783527409266,Wiley-Vch,1,US$ 105,,https://www.wiley.com/en-us/Introductory+Quantum+Mechanics+with+MATLAB%3A+For+Atoms%2C+Molecules%2C+Clusters%2C+and+Nanocrystals-p-9783527655007,
,Latest Research In Photonics,W.S. Roland,Physics,2018,,9781682504246,Magnum Publishing,1,US$ 150,,http://www.magnumpublishing.net/index.php?route=product/product&product_id=419&search=9781682504246,
,Modern Applications Of Engineering Physics,Kate Fellows,Physics,2018,,9781632386052,Ny Research Press,1,US$ 150,,https://www.nyresearchpress.com/book/177,
,MODERN OPHTHALMIC OPTICS,JOSÉ ALONSO,Physics,2019,,9781107110748,CAMBRIDGE UNIVERSITY PRESS,1,BP 64.99,,https://www.cambridge.org/in/academic/subjects/physics/optics-optoelectronics-and-photonics/modern-ophthalmic-optics?format=HB,
,Modern Optics,Roderick Swayne,Physics,2018,,9781632385840,Ny Research Press,1,US$ 144,,https://www.nyresearchpress.com/book/178,
,MODERN QUANTUM MECHANICS,SAKURAI J J ET.AL,Physics,2018,2nd,9781108422413,CAMBRIDGE UNIVERSITY PRESS,1,BP 55.99,,https://www.cambridge.org/in/academic/subjects/physics/quantum-physics-quantum-information-and-quantum-computation/modern-quantum-mechanics-3rd-edition?format=HB,
,Molecular Physics And Elements Of Quantum Chemistry Handbook,Katina Ayers,Physics,2018,,9781682504536,Magnum Publishing,1,US$ 150,,http://www.magnumpublishing.net/index.php?route=product/product&product_id=450&search=9781682504536,
,Nanophotonics: Manipulating Light With Plasmons,Xu Hongxing,Physics,2018,,9789814774147,Routledge,1,BP 116,,https://www.routledge.com/Nanophotonics-Manipulating-Light-with-Plasmons/Xu/p/book/9789814774147,
,Nonlinear Dynamics And Its Applications,T. N. Blair,Physics,2018,,9781682504215,Magnum Publishing,1,US$ 150,,http://www.magnumpublishing.net/index.php?route=product/product&product_id=416&search=9781682504215,
,NONLINEAR FIBER OPTICS,Govind Agrawal,Physics,2019,6th,9780128170427,ELSEVIER,1,US$ 130,,https://www.elsevier.com/search-results?query=9780128170427,
,NUCLEAR REACTOR PHYSICS,Weston M. Stacey,Physics,2018,3rd,9783527413669,JOHN WILEY,1,US$ 245,,https://www.wiley.com/en-us/Nuclear+Reactor+Physics%2C+3rd+Edition-p-9783527812301,
,OPTICAL INSPECTION OF MICROSYSTEMS,Wolfgang Osten,Physics,2020,2nd,9781498779470,T&F/CRC PRESS,1,BP 172,,https://www.routledge.com/Optical-Inspection-of-Microsystems-Second-Edition/Osten/p/book/9781498779470,
,Optical Semiconductor Devices,J.S. Mathew,Physics,2018,,9781682513934,Intelliz Press,1,US$ 155,,http://intellizpress.com/index.php?route=product/product&product_id=412&search=9781682513934,
,Optics: Principles And Applications,Anthony Miller,Physics,2018,,9781682504239,Magnum Publishing,1,US$ 155,,http://www.magnumpublishing.net/index.php?route=product/product&product_id=418&search=9781682504239,
,Oscillation And Waves: Fundamental Concepts In Physics,Paula Willoughby,Physics,2018,,9781632386069,Ny Research Press,1,US$ 144,,https://www.nyresearchpress.com/book/182,
,OSCILLATIONS AND WAVES : AN INTRODUCTION,Richard Fitzpatrick,Physics,2019,2nd,9781138479715,T&F/CRC PRESS,1,BP 72.99,,https://www.routledge.com/Oscillations-and-Waves-An-Introduction-Second-Edition/Fitzpatrick/p/book/9781138479715,
,Physics Of Acoustics,William K Philips,Physics,2018,,9781682513965,Intelliz Press,1,US$ 155,,http://intellizpress.com/index.php?route=product/product&product_id=415&search=9781682513965,
,Physics Of Atoms And Molecules,Mark Romano,Physics,2018,,9781682854983,Willford Press,1,US$ 153,,https://www.willfordpress.com/book/395,
,Physics Of Condensed Matter,C.S. Potter,Physics,2018,,9781682504253,Magnum Publishing,1,US$ 150,,http://www.magnumpublishing.net/index.php?route=product/product&product_id=420&search=9781682504253,
,Physics Of Condensed Matter,Jaron Finley,Physics,2018,,9781682854310,Willford Press,1,US$ 155,,https://www.willfordpress.com/book/396,
,Physics Of Nonlinear Optics,Michelle Machovsky,Physics,2018,,9781682513941,Intelliz Press,1,US$ 155,,http://intellizpress.com/index.php?route=product/product&product_id=413&search=9781682513941,
,Physics Of Quantum Rings,Fomin,Physics,2018,,9783319951584,Springer Nature,1,EUR 159.99,,https://www.springer.com/in/book/9783319951584,
,Physics Of Waves,Alwin Garcin,Physics,2018,,9781682513958,Intelliz Press,1,US$ 155,,http://intellizpress.com/index.php?route=product/product&product_id=414&search=9781682513958,
,Physics: Advanced Principles And Applications,Tom Gladstone,Physics,2018,,9781632385826,Ny Research Press,1,US$ 144,,https://www.nyresearchpress.com/book/185,
,Plant Anatomy,David Bonham,Physics,2018,,9781635496468,Larsen And Keller Education,1,US$ 145,,https://larsen-keller.com/book/329,
,Projective Geometry,I K Mashood,Physics,2018,,9781682513972,Intelliz Press,1,US$ 155,,http://intellizpress.com/index.php?route=product/product&product_id=416&search=9781682513972,
,"QUANTUM INFORMATION: FROM FOUNDATIONS TO QUANTUM TECHNOLOGY APPLICATIONS, 2 VOLUME SET","Dagmar Bruss, Gerd Leuchs",Physics,2019,2nd,9783527413539,JOHN WILEY,1,US$ 405,,https://www.wiley.com/en-us/Quantum+Information%3A+From+Foundations+to+Quantum+Technology+Applications%2C+2+Volume+Set%2C+2nd+Edition-p-9783527805792,
,Relativistic Magnetrons,Vintizenko,Physics,2018,,9781138595323,Crc Press,1,BP 195,,https://www.routledge.com/Relativistic-Magnetrons/Vintizenko/p/book/9781138595323,
,Remote And Robotic Investigations Of The Solar System,Kitchin C.R.,Physics,2018,,9781498704939,Routledge,1,BP 120,,https://www.routledge.com/Remote-and-Robotic-Investigations-of-the-Solar-System/Kitchin/p/book/9781498704939,
,ROUTLEDGE COMPANION TO THOUGHT EXPERIMENTS,"Michael T Stuart, Yiftach Fehige, James Robert Brown",Physics,2018,,9780415735087,T&F/ROUTLEDGE,1,BP 190,,https://www.routledge.com/The-Routledge-Companion-to-Thought-Experiments/Stuart-Fehige-Brown/p/book/9780415735087,
,SHADOWING FUNCTION FROM RANDOMLY ROUGH SURFACES: DERIVATION AND APPLICATIONS,Shadowing Function from Randomly Rough Surfaces: Derivation and applications,Physics,2019,,9781785615351,IET PUBLISHING,1,BP 110,,https://shop.theiet.org/shadowing-function-from-randomly-rough-surfaces,
,Smart Nanoparticles Technology,Rese  Miller,Physics,2018,,9781682512982,Intelliz Press,1,US$ 155,,http://intellizpress.com/index.php?route=product/product&product_id=318&search=9781682512982,
,SPACE TIME : AN INTRODUCTION TO EINSTEIN'S THEORY OF GRAVITY, Jonathan Allday,Physics,2019,1st,9781138056688,T&F/CRC PRESS,1,BP 89.99,,https://www.routledge.com/Space-time-An-Introduction-to-Einsteins-Theory-of-Gravity/Allday/p/book/9781138056688,
,"SPINTRONICS HANDBOOK, SECOND EDITION: SPIN TRANSPORT AND MAGNETISM: VOLUME ONE: METALLIC SPINTRONICS","Evgeny Y. Tsymbal, Igor Žutic",Physics,2019,2nd,9781498769525,T&F/CRC PRESS,1,BP 150,,https://www.routledge.com/Spintronics-Handbook-Second-Edition-Spin-Transport-and-Magnetism-Volume/Tsymbal-Zutic/p/book/9781498769525,
,Statistical Methods  In Particle Physics,Liza Finley,Physics,2018,,9781682504529,Magnum Publishing,1,US$ 155,,http://www.magnumpublishing.net/index.php?route=product/product&product_id=448&search=9781682504529,
,STRUCTURAL ANALYSIS IN SI UNITS,Russell C. Hibbeler,Physics,2019,10th,9781292247137,PEARSON,1,BP 60.99,,https://www.pearson.com/uk/educators/higher-education-educators/product/Hibbeler-Structural-Analysis-in-SI-Units-10th-Edition/9781292247137.html,
,STRUCTURAL DYNAMICS,Mario Paz,Physics,2018,6th,9783319947426,SPRINGER,1,EUR 89.99,,https://www.springer.com/in/book/9783319947426,
,STURGE'S STATISTICAL AND THERMAL PHYSICS,Jeffrey Olafsen,Physics,2020,2nd,9781482256000,T&F/CRC PRESS,1,BP 89.99,,https://www.routledge.com/Sturges-Statistical-and-Thermal-Physics-Second-Edition/Olafsen/p/book/9781482256000,
,THERMODYNAMICS,James Luscombe,Physics,2018,,9781138542983,T&F/CRC PRESS,1,BP 79.99,,https://www.routledge.com/Thermodynamics/Luscombe/p/book/9781138542983,
,Thermodynamics: Fundamentals And Applications,Lisa Paul,Physics,2018,,9781682513057,Intelliz Press,1,US$ 150,,http://intellizpress.com/index.php?route=product/search&search=9781682513057,
,"TIME SERIES ANALYSIS IN SEISMOLOGY
 : PRACTICAL APPLICATIONS","Alejandro Ramírez-Rojas Leonardo Di G. Sigalotti Elsa Leticia Flores Márquez Otto Rendón
",Physics,2019,,9780128149010,ELSEVIER,1,US$ 160,,https://www.elsevier.com/books/time-series-analysis-in-seismology/ramirez-rojas/978-0-12-814901-0,
,"Time, Emergences And Communications",Dugué,Physics,2018,,9781786302502,Wiley-Iste,1,US$ 144.95,,https://www.wiley.com/en-us/Time%2C+Emergences+and+Communications-p-9781119522553,
,"VARIABILITY, SCALABILITY AND STABILITY OF MICROGRIDS","S.M. Muyeen, Syed Mofizul Islam, et al.",Physics,2019,,9781785616938,IET PUBLISHING,1,BP 140,,https://shop.theiet.org/variability-scalability-and-stability-of-microgrids,
,VIBRATION OF CONTINUOUS SYSTEMS,RAO S.S.,Physics,2019,2nd,9781119424147,WILEY,1,US$ 139.95,,https://www.wiley.com/en-us/Vibration+of+Continuous+Systems%2C+2nd+Edition-p-9781119424277,
