id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,Advances in Knowledge Discovery and Management,"Bruno Pinaud, Fabrice Guillet, Bruno Cremilleux, Cyril de Runz",CSE,2018,1st ed. 2018,978-3-319-65406-5,Springer Nature,3,,,,ELECTRONIC
,Classification in BioApps,"Nilanjan Dey, Amira S. Ashour, Surekha Borra",CSE,2018,1st ed. 2018,978-3-319-65981-7,Springer Nature,3,,,,ELECTRONIC
,Topic Detection and Classification in Social Networks,Dimitrios Milioris,CSE,2018,1st ed. 2018,978-3-319-66414-9,Springer Nature,3,,,,ELECTRONIC
,Low-Power Design and Power-Aware Verification,Progyna Khondkar,CSE,2018,1st ed. 2018,978-3-319-66619-8,Springer Nature,3,,,,ELECTRONIC
,Communications and Networking,"Qianbin Chen, Weixiao Meng, Liqiang Zhao",CSE,2018,1st ed. 2018,978-3-319-66625-9,Springer Nature,3,,,,ELECTRONIC
,Communications and Networking,"Qianbin Chen, Weixiao Meng, Liqiang Zhao",CSE,2018,1st ed. 2018,978-3-319-66628-0,Springer Nature,3,,,,ELECTRONIC
,e-Infrastructure and e-Services for Developing Countries,"Tegawendé F. Bissyande, Oumarou Sie",CSE,2018,1st ed. 2018,978-3-319-66742-3,Springer Nature,3,,,,ELECTRONIC
,Computer Systems,Ata Elahi,CSE,2018,1st ed. 2018,978-3-319-66775-1,Springer Nature,3,,,,ELECTRONIC
,Global Satellite Meteorological Observation (GSMO) Theory,Stojče Dimov Ilčev,CSE,2018,1st ed. 2018,978-3-319-67119-2,Springer Nature,3,,,,ELECTRONIC
,"Cloud Infrastructures, Services, and IoT Systems for Smart Cities","Antonella Longo, Marco Zappatore, Massimo Villari, Omer Rana, Dario Bruneo, Rajiv Ranjan, Maria Fazio, Philippe Massonet",CSE,2018,1st ed. 2018,978-3-319-67636-4,Springer Nature,3,,,,ELECTRONIC
,Emerging Technologies for Developing Countries,"Fatna Belqasmi, Hamid Harroud, Max Agueh, Rachida Dssouli, Faouzi Kamoun",CSE,2018,1st ed. 2018,978-3-319-67837-5,Springer Nature,3,,,,ELECTRONIC
,Mobile Big Data,"Georgios Skourletopoulos, George Mastorakis, Constandinos X. Mavromoustakis, Ciprian Dobre, Evangelos Pallis",CSE,2018,1st ed. 2018,978-3-319-67925-9,Springer Nature,3,,,,ELECTRONIC
,Brain-Machine Interface,"Xilin Liu, Jan Van der Spiegel",CSE,2018,1st ed. 2018,978-3-319-67940-2,Springer Nature,3,,,,ELECTRONIC
,Introduction to Averaging Dynamics over Networks,"Fabio Fagnani, Paolo Frasca",CSE,2018,1st ed. 2018,978-3-319-68022-4,Springer Nature,3,,,,ELECTRONIC
,Design of FPGA-Based Computing Systems with OpenCL,"Hasitha Muthumala Waidyasooriya, Masanori Hariyama, Kunio Uchiyama",CSE,2018,1st ed. 2018,978-3-319-68161-0,Springer Nature,3,,,,ELECTRONIC
,VipIMAGE 2017,"João Manuel R.S. Tavares, R.M. Natal Jorge",CSE,2018,1st ed. 2018,978-3-319-68195-5,Springer Nature,3,,,,ELECTRONIC
,Advances in Manufacturing,"Adam Hamrol, Olaf Ciszak, Stanisław Legutko, Mieczysław Jurczyk",CSE,2018,1st ed. 2018,978-3-319-68619-6,Springer Nature,3,,,,ELECTRONIC
,Advance Compression and Watermarking Technique for Speech Signals,"Rohit Thanki, Komal Borisagar, Surekha Borra",CSE,2018,1st ed. 2018,978-3-319-69069-8,Springer Nature,3,,,,ELECTRONIC
,Digging into Software Knowledge Generation in Cultural Heritage,Patricia Martin-Rodilla,CSE,2018,1st ed. 2018,978-3-319-69188-6,Springer Nature,3,,,,ELECTRONIC
,Trends and Applications in Software Engineering,"Jezreel Mejia, Mirna Muñoz, Álvaro Rocha, Yadira Quiñonez, Jose Calvo-Manzano",CSE,2018,1st ed. 2018,978-3-319-69341-5,Springer Nature,3,,,,ELECTRONIC
,"Cloud Computing, Security, Privacy in New Computing Environments","Jiafu Wan, Kai Lin, Delu Zeng, Jin Li, Yang Xiang, Xiaofeng Liao, Jiwu Huang, Zheli Liu",CSE,2018,1st ed. 2018,978-3-319-69605-8,Springer Nature,3,,,,ELECTRONIC
,"Advances on Broad-Band Wireless Computing, Communication and Applications","Leonard Barolli, Fatos Xhafa, Jordi Conesa",CSE,2018,1st ed. 2018,978-3-319-69811-3,Springer Nature,3,,,,ELECTRONIC
,"Advances on P2P, Parallel, Grid, Cloud and Internet Computing","Fatos Xhafa, Santi Caballé, Leonard Barolli",CSE,2018,1st ed. 2018,978-3-319-69835-9,Springer Nature,3,,,,ELECTRONIC
,Granular Computing Based Machine Learning,"Han Liu, Mihaela Cocea",CSE,2018,1st ed. 2018,978-3-319-70058-8,Springer Nature,3,,,,ELECTRONIC
,Innovations in Biomedical Engineering ,"Marek Gzik, Ewaryst Tkacz, Zbigniew Paszenda, Ewa Piętka",CSE,2018,1st ed. 2018,978-3-319-70063-2,Springer Nature,3,,,,ELECTRONIC
,Prioritising Business Processes,"Jens Ohlsson, Shengnan Han",CSE,2018,1st ed. 2018,978-3-319-70398-5,Springer Nature,3,,,,ELECTRONIC
,From Content-based Music Emotion Recognition to Emotion Maps of Musical Pieces,Jacek Grekow,CSE,2018,1st ed. 2018,978-3-319-70609-2,Springer Nature,3,,,,ELECTRONIC
,Global Mobile Satellite Communications Applications,Stojce Dimov Ilcev,CSE,2018,2nd ed. 2018,978-3-319-71858-3,Springer Nature,3,,,,ELECTRONIC
,Electronic Batch Recording Solutions,Monika Futschik,CSE,2018,1st ed. 2018,978-3-658-19819-0,Springer Nature,3,,,,ELECTRONIC
,"Gamification, Digitalisierung und Industrie 4.0",Lutz Anderie,CSE,2018,1. Aufl. 2018,978-3-658-19865-7,Springer Nature,3,,,,ELECTRONIC
,Kundenmanagement in der digitalen Welt ,Michael Jacob,CSE,2018,1. Aufl. 2018,978-3-658-20067-1,Springer Nature,3,,,,ELECTRONIC
,Software Due Diligence,Christian Demant,CSE,2018,1. Aufl. 2018,978-3-662-53062-7,Springer Nature,3,,,,ELECTRONIC
,"Digitalisierung in Bund, Ländern und Gemeinden","Roland Heuermann, Matthias Tomenendal, Christian Bressem",CSE,2018,1. Aufl. 2018,978-3-662-54098-5,Springer Nature,3,,,,ELECTRONIC
,Digitale Führungskräfteentwicklung,"Martin A. Ciesielski, Thomas Schutz",CSE,2018,1. Aufl. 2018,978-3-662-54557-7,Springer Nature,3,,,,ELECTRONIC
,MES Compendium ,"Jürgen Kletti, Rainer Deisenroth",CSE,2018,1st ed. 2018,978-3-662-54983-4,Springer Nature,3,,,,ELECTRONIC
,How Interval and Fuzzy Techniques Can Improve Teaching,"Olga Kosheleva, Karen Villaverde",CSE,2018,1st ed. 2018,978-3-662-55993-2,Springer Nature,3,,,,ELECTRONIC
,Getting Started with Tiva ARM Cortex M4 Microcontrollers,"Dhananjay V. Gadre, Sarthak Gupta",CSE,2018,1st ed. 2018,978-81-322-3766-2,Springer Nature,3,,,,ELECTRONIC
,Hands-on Experience with Altera FPGA Development Boards,"Jivan S. Parab, Rajendra S. Gad, G.M. Naik",CSE,2018,1st ed. 2018,978-81-322-3769-3,Springer Nature,3,,,,ELECTRONIC
,Introduzione al Progetto di Sistemi Digitali,"Giuliano Donzellini, Luca Oneto, Domenico Ponta, Davide Anguita",CSE,2018,1a ed. 2018,978-88-470-3963-6,Springer Nature,3,,,,ELECTRONIC
,Frontier Computing,"Neil Y. Yen, Jason C Hung",CSE,2018,1st ed. 2018,978-981-10-3187-8,Springer Nature,3,,,,ELECTRONIC
,Information and Communication Technology for Sustainable Development,"Durgesh Kumar Mishra, Malaya Kumar Nayak, Amit Joshi",CSE,2018,1st ed. 2018,978-981-10-3920-1,Springer Nature,3,,,,ELECTRONIC
,Information and Communication Technology for Sustainable Development,"Durgesh Kumar Mishra, Malaya Kumar Nayak, Amit Joshi",CSE,2018,1st ed. 2018,978-981-10-3932-4,Springer Nature,3,,,,ELECTRONIC
,Formal Methods for Safety and Security,"Manju Nanda, Yogananda Jeppu",CSE,2018,1st ed. 2018,978-981-10-4121-1,Springer Nature,3,,,,ELECTRONIC
,Innovations in Computational Intelligence,"Brajendra Panda, Sudeep Sharma, Usha Batra",CSE,2018,1st ed. 2018,978-981-10-4555-4,Springer Nature,3,,,,ELECTRONIC
,Networking Communication and Data Knowledge Engineering,"Gregorio Martinez Perez, Krishn K. Mishra, Shailesh Tiwari, Munesh C. Trivedi",CSE,2018,1st ed. 2018,978-981-10-4585-1,Springer Nature,3,,,,ELECTRONIC
,Networking Communication and Data Knowledge Engineering,"Gregorio Martinez Perez, Krishn K. Mishra, Shailesh Tiwari, Munesh C. Trivedi",CSE,2018,1st ed. 2018,978-981-10-4600-1,Springer Nature,3,,,,ELECTRONIC
,Bacterial Identification and Drug Susceptibility Patterns in Pregnant and Non Pregnant UTI Patients,"Syeda Sograh Fatima, Eman Al Mussaed",CSE,2018,1st ed. 2018,978-981-10-4750-3,Springer Nature,3,,,,ELECTRONIC
,Computational Ship Design,"Myung-Il Roh, Kyu-Yeul Lee",CSE,2018,1st ed. 2018,978-981-10-4885-2,Springer Nature,3,,,,ELECTRONIC
,Ergonomics in Caring for People,"Gaur G. Ray, Rauf Iqbal, Anindya K. Ganguli, Vivek Khanzode",CSE,2018,1st ed. 2018,978-981-10-4980-4,Springer Nature,3,,,,ELECTRONIC
,Proceedings of International Conference on Cognition and Recognition ,"D. S. Guru, T. Vasudev, H.K. Chethan, Y.H. Sharath Kumar",CSE,2018,1st ed. 2018,978-981-10-5146-3,Springer Nature,3,,,,ELECTRONIC
,Information and Communication Technology ,"Durgesh Kumar Mishra, Ahmad Taher Azar, Amit Joshi",CSE,2018,1st ed. 2018,978-981-10-5508-9,Springer Nature,3,,,,ELECTRONIC
,Intelligent Communication and Computational Technologies,"Yu-Chen Hu, Shailesh Tiwari, Krishn K. Mishra, Munesh C. Trivedi",CSE,2018,1st ed. 2018,978-981-10-5523-2,Springer Nature,3,,,,ELECTRONIC
,Wearable and Wireless Systems for Healthcare I,"Robert LeMoyne, Timothy Mastroianni",CSE,2018,1st ed. 2018,978-981-10-5684-0,Springer Nature,3,,,,ELECTRONIC
,Internet of Everything,"Beniamino Di Martino, Kuan-Ching Li, Laurence T. Yang, Antonio Esposito",CSE,2018,1st ed. 2018,978-981-10-5861-5,Springer Nature,3,,,,ELECTRONIC
,Authentic Learning Through Advances in Technologies,"Ting-Wen Chang, Ronghuai Huang,  Kinshuk",CSE,2018,1st ed. 2018,978-981-10-5930-8,Springer Nature,3,,,,ELECTRONIC
,Assistive Augmentation,"Jochen Huber, Roy Shilkrot, Pattie Maes, Suranga Nanayakkara",CSE,2018,1st ed. 2018,978-981-10-6404-3,Springer Nature,3,,,,ELECTRONIC
,Genetic and Evolutionary Computing,"Jerry Chun-Wei Lin, Jeng-Shyang Pan, Shu-Chuan Chu, Chien-Ming Chen",CSE,2018,1st ed. 2018,978-981-10-6487-6,Springer Nature,3,,,,ELECTRONIC
,Musicality of Human Brain through Fractal Analytics,"Dipak Ghosh, Ranjan Sengupta, Shankha Sanyal, Archi Banerjee",CSE,2018,1st ed. 2018,978-981-10-6511-8,Springer Nature,3,,,,ELECTRONIC
,Proceedings of the 7th International Conference on Emerging Databases,"Wookey Lee, Wonik Choi, Sungwon Jung, Min Song",CSE,2018,1st ed. 2018,978-981-10-6520-0,Springer Nature,3,,,,ELECTRONIC
,ICT Based Innovations,"A. K. Saini, A. K. Nayak, Ram Krishna Vyas",CSE,2018,1st ed. 2018,978-981-10-6602-3,Springer Nature,3,,,,ELECTRONIC
,Big Data Analytics,"V. B. Aggarwal, Vasudha Bhatnagar, Durgesh Kumar Mishra",CSE,2018,1st ed. 2018,978-981-10-6620-7,Springer Nature,3,,,,ELECTRONIC
,Nature Inspired Computing,"Bijaya Ketan Panigrahi, M. N. Hoda, Vinod Sharma, Shivendra Goel",CSE,2018,1st ed. 2018,978-981-10-6747-1,Springer Nature,3,,,,ELECTRONIC
,Adaptive Image Processing Algorithms for Printing,"Ilia V. Safonov, Ilya V. Kurilin, Michael N. Rychagov, Ekaterina V. Tolstaya",CSE,2018,1st ed. 2018,978-981-10-6931-4,Springer Nature,3,,,,ELECTRONIC
,System Dependability Evaluation Including S-dependency and Uncertainty,Hans-Dieter Kochs,CSE,2018,1st ed. 2018,978-3-319-64991-7,Springer Nature,3,,,,ELECTRONIC
,Advanced Logic Synthesis,"André Inácio Reis, Rolf Drechsler",CSE,2018,1st ed. 2018,978-3-319-67295-3,Springer Nature,3,,,,ELECTRONIC
,Speech and Language Processing for Human-Machine Communications,"S. S. Agrawal, Amita Devi, Ritika Wason, Poonam Bansal",CSE,2018,1st ed. 2018,978-981-10-6626-9,Springer Nature,3,,,,ELECTRONIC
,Information Systems and Neuroscience,"Fred D. Davis, René Riedl, Jan vom Brocke, Pierre-Majorique Léger, Adriane B. Randolph",CSE,2018,1st ed. 2018,978-3-319-67431-5,Springer Nature,3,,,,ELECTRONIC
,Advances in Feature Selection for Data and Pattern Recognition,"Urszula Stańczyk, Beata Zielosko, Lakhmi C. Jain",CSE,2018,1st ed. 2018,978-3-319-67588-6,Springer Nature,3,,,,ELECTRONIC
,Cloud-Based Cyber-Physical Systems in Manufacturing ,"Lihui Wang, Xi Vincent Wang",CSE,2018,1st ed. 2018,978-3-319-67693-7,Springer Nature,3,,,,ELECTRONIC
,Contactless VLSI Measurement and Testing Techniques,Selahattin Sayil,CSE,2018,1st ed. 2018,978-3-319-69673-7,Springer Nature,3,,,,ELECTRONIC
,Advanced Maintenance Policies for Shock and Damage Models,"Xufeng Zhao, Toshio Nakagawa",CSE,2018,1st ed. 2018,978-3-319-70456-2,Springer Nature,3,,,,ELECTRONIC
,"Emerging Research in Computing, Information, Communication and Applications","N. R. Shetty, L. M. Patnaik, N. H. Prasad, N. Nalini",CSE,2018,1st ed. 2018,978-981-10-4741-1,Springer Nature,3,,,,ELECTRONIC
,Mobile and Ubiquitous Learning,"Shengquan Yu, Mohamed Ally, Avgoustos Tsinakos",CSE,2018,1st ed. 2018,978-981-10-6144-8,Springer Nature,3,,,,ELECTRONIC
,Precision Medicine Powered by pHealth and Connected Health,"Nicos Maglaveras, Ioanna Chouvarda, Paulo de Carvalho",CSE,2018,1st ed. 2018,978-981-10-7419-6,Springer Nature,3,,,,ELECTRONIC
,Data Integration Life Cycle Management with SSIS,Andy Leonard,CSE,2018,1st ed.,978-1-4842-3276-7,Springer Nature,3,,,,ELECTRONIC
,Intelligent Natural Language Processing: Trends and Applications,"Khaled Shaalan, Aboul Ella Hassanien, Fahmy Tolba",CSE,2018,1st ed. 2018,978-3-319-67056-0,Springer Nature,3,,,,ELECTRONIC
,"Emotional Engineering, Vol. 6",Shuichi Fukuda,CSE,2018,1st ed. 2018,978-3-319-70802-7,Springer Nature,3,,,,ELECTRONIC
,CMOS Circuits for Biological Sensing and Processing,"Srinjoy Mitra, David R. S. Cumming",CSE,2018,1st ed. 2018,978-3-319-67723-1,Springer Nature,3,,,,ELECTRONIC
,Next-Generation Networks,"Daya K. Lobiyal, Vibhakar Mansotra, Umang Singh",CSE,2018,1st ed. 2018,978-981-10-6005-2,Springer Nature,3,,,,ELECTRONIC
,Advances in Intelligent Systems and Computing II,"Natalia Shakhovska, Volodymyr Stepashko",CSE,2018,1st ed. 2018,978-3-319-70581-1,Springer Nature,3,,,,ELECTRONIC
,Make Your Own Python Text Adventure,Phillip Johnson,CSE,2018,1st ed.,978-1-4842-3231-6,Springer Nature,3,,,,ELECTRONIC
,Beginning Serverless Computing,Maddie Stigler,CSE,2018,1st ed.,978-1-4842-3084-8,Springer Nature,3,,,,ELECTRONIC
,Internet-of-Things (IoT) Systems,"Dimitrios Serpanos, Marilyn Wolf",CSE,2018,1st ed. 2018,978-3-319-69715-4,Springer Nature,3,,,,ELECTRONIC
,Pro TypeScript,Steve Fenton,CSE,2018,2nd ed.,978-1-4842-3249-1,Springer Nature,3,,,,ELECTRONIC
,Introduction to Octave,Sandeep Nagar,CSE,2018,1st ed.,978-1-4842-3201-9,Springer Nature,3,,,,ELECTRONIC
,Simulation-Based Usability Evaluation of Spoken and Multimodal Dialogue Systems,Stefan Hillmann,CSE,2018,1st ed. 2018,978-3-319-62518-8,Springer Nature,3,,,,ELECTRONIC
,Artificial Intelligence and Natural Language,"Andrey Filchenkov, Lidia Pivovarova, Jan Žižka",CSE,2018,1st ed. 2018,978-3-319-71746-3,Springer Nature,3,,,,ELECTRONIC
,A First Introduction to the Finite Element Analysis Program MSC Marc/Mentat,"Andreas Öchsner, Marco Öchsner",CSE,2018,2nd ed. 2018,978-3-319-71915-3,Springer Nature,3,,,,ELECTRONIC
,Robuste Regelung,Tomas Hrycej,CSE,2018,1. Aufl. 2018,978-3-662-54168-5,Springer Nature,3,,,,ELECTRONIC
,Advances in Image and Graphics Technologies,"Yongtian Wang, Shengjin Wang, Yue Liu, Jian Yang, Xiaoru Yuan, Ran He, Henry Been-Lirn Duh",CSE,2018,1st ed. 2018,978-981-10-7389-2,Springer Nature,3,,,,ELECTRONIC
,Oracle Incident Response and Forensics,Pete Finnigan,CSE,2018,1st ed.,978-1-4842-3264-4,Springer Nature,3,,,,ELECTRONIC
,Smart Camera Design,Marilyn Wolf,CSE,2018,1st ed. 2018,978-3-319-69523-5,Springer Nature,3,,,,ELECTRONIC
,"Werkzeuge der digitalen Wirtschaft: Big Data, NoSQL & Co.",Andreas Meier,CSE,2018,1. Aufl. 2018,978-3-658-20337-5,Springer Nature,3,,,,ELECTRONIC
,Information Innovation Technology in Smart Cities,"Leila Ismail, Liren Zhang",CSE,2018,1st ed. 2018,978-981-10-1741-4,Springer Nature,3,,,,ELECTRONIC
,Automotive Systems Engineering II,"Hermann Winner, Günther Prokop, Markus Maurer",CSE,2018,1st ed. 2018,978-3-319-61607-0,Springer Nature,3,,,,ELECTRONIC
,The Hardware Trojan War,"Swarup Bhunia, Mark M. Tehranipoor",CSE,2018,1st ed. 2018,978-3-319-68511-3,Springer Nature,3,,,,ELECTRONIC
,Millimeter-Wave Low Noise Amplifiers,"Mladen Božanić, Saurabh Sinha",CSE,2018,1st ed. 2018,978-3-319-69020-9,Springer Nature,3,,,,ELECTRONIC
,Windows 10 Development with XAML and C# 7,"Jesse Liberty, Jon Galloway, Philip Japikse, Jonathan Hartwell",CSE,2018,2nd ed.,978-1-4842-2934-7,Springer Nature,3,,,,ELECTRONIC
,Practical Scala DSLs,Pierluigi Riti,CSE,2018,1st ed.,978-1-4842-3036-7,Springer Nature,3,,,,ELECTRONIC
,Modern Business Management,"Doug Dockery, Laureen Knudsen",CSE,2018,1st ed.,978-1-4842-3261-3,Springer Nature,3,,,,ELECTRONIC
,Exploring Java 9,Fu Cheng,CSE,2018,1st ed.,978-1-4842-3330-6,Springer Nature,3,,,,ELECTRONIC
,Microsoft Computer Vision APIs Distilled ,Alessandro Del Sole,CSE,2018,1st ed.,978-1-4842-3342-9,Springer Nature,3,,,,ELECTRONIC
,Business Process Automation with ProcessMaker 3.1 ,Dipo Majekodunmi,CSE,2018,1st ed.,978-1-4842-3345-0,Springer Nature,3,,,,ELECTRONIC
,Enhanced Machine Learning and Data Mining Methods for Analysing Large Hybrid Electric Vehicle Fleets based on Load Spectrum Data ,Philipp Bergmeir,CSE,2018,1st ed. 2018,978-3-658-20367-2,Springer Nature,3,,,,ELECTRONIC
,Innovative Research Methodologies in Management,"Luiz Moutinho, Mladen Sokele",CSE,2018,1st ed. 2018,978-3-319-64400-4,Springer Nature,3,,,,ELECTRONIC
,The Development of MOOCs in China,"Qinhua Zheng, Li Chen, Daniel Burgos",CSE,2018,1st ed. 2018,978-981-10-6586-6,Springer Nature,3,,,,ELECTRONIC
,Multiscale Transforms with Application to Image Processing,"Aparna Vyas, Soohwan Yu, Joonki Paik",CSE,2018,1st ed. 2018,978-981-10-7272-7,Springer Nature,3,,,,ELECTRONIC
,Introduction to Python for Engineers and Scientists,Sandeep Nagar,CSE,2018,1st ed.,978-1-4842-3204-0,Springer Nature,3,,,,ELECTRONIC
,Programming PIC Microcontrollers with XC8,Armstrong Subero,CSE,2018,1st ed.,978-1-4842-3273-6,Springer Nature,3,,,,ELECTRONIC
,Physically Based Shader Development for Unity 2017,Claudia Doppioslash,CSE,2018,1st ed.,978-1-4842-3309-2,Springer Nature,3,,,,ELECTRONIC
,Developing Bots with Microsoft Bots Framework,"Srikanth Machiraju, Ritesh Modi",CSE,2018,1st ed.,978-1-4842-3312-2,Springer Nature,3,,,,ELECTRONIC
,Digitalisierung,Reimund Neugebauer,CSE,2018,1. Aufl. 2018,978-3-662-55890-4,Springer Nature,3,,,,ELECTRONIC
,2nd International Conference for Innovation in Biomedical Engineering and Life Sciences,"Fatimah Ibrahim, Juliana Usman, Mohd Yazed Ahmad, Norhamizan Hamzah, Swe Jyan Teh",CSE,2018,1st ed. 2018,978-981-10-7554-4,Springer Nature,3,,,,ELECTRONIC
,DBA Transformations,Michelle Malcher,CSE,2018,1st ed.,978-1-4842-3243-9,Springer Nature,3,,,,ELECTRONIC
,Reinforcement Learning ,"Abhishek Nandy, Manisha Biswas",CSE,2018,1st ed.,978-1-4842-3285-9,Springer Nature,3,,,,ELECTRONIC
,The Theory of Info-Dynamics: Rational Foundations of Information-Knowledge Dynamics,Kofi K. Dompere,CSE,2018,1st ed. 2018,978-3-319-63853-9,Springer Nature,3,,,,ELECTRONIC
,"Modeling, Simulation, and Optimization ","Pandian Vasant, Igor Litvinchev, José Antonio Marmolejo-Saucedo",CSE,2018,1st ed. 2018,978-3-319-70542-2,Springer Nature,3,,,,ELECTRONIC
,Privileged Attack Vectors,"Morey J. Haber, Brad Hibbert",CSE,2018,1st ed.,978-1-4842-3048-0,Springer Nature,3,,,,ELECTRONIC
,Pro Power BI Desktop,Adam Aspin,CSE,2018,2nd ed.,978-1-4842-3210-1,Springer Nature,3,,,,ELECTRONIC
,"Microsoft Dynamics 365 for Finance and Operations, Enterprise Edition",Andreas Luszczak,CSE,2018,1. Aufl. 2018,978-3-658-19800-8,Springer Nature,3,,,,ELECTRONIC
,Using MVVM Light with your Xamarin Apps,Paul Johnson,CSE,2018,1st ed.,978-1-4842-2475-5,Springer Nature,3,,,,ELECTRONIC
,Expert Apache Cassandra Administration,Sam R. Alapati,CSE,2018,1st ed.,978-1-4842-3126-5,Springer Nature,3,,,,ELECTRONIC
,PySpark Recipes,Raju Kumar Mishra,CSE,2018,1st ed.,978-1-4842-3141-8,Springer Nature,3,,,,ELECTRONIC
,Digital Storage in Consumer Electronics,Thomas M. Coughlin,CSE,2018,2nd ed. 2018,978-3-319-69907-3,Springer Nature,3,,,,ELECTRONIC
,Web Applications on Azure,Rob Reagan,CSE,2018,1st ed.,978-1-4842-2976-7,Springer Nature,3,,,,ELECTRONIC
,wxPython Recipes,Mike Driscoll,CSE,2018,1st ed.,978-1-4842-3237-8,Springer Nature,3,,,,ELECTRONIC
,Interactive C#,Vaskaran Sarcar,CSE,2018,1st ed.,978-1-4842-3339-9,Springer Nature,3,,,,ELECTRONIC
,Advances in Principal Component Analysis,Ganesh R. Naik,CSE,2018,1st ed. 2018,978-981-10-6704-4,Springer Nature,3,,,,ELECTRONIC
,Pro JavaFX 9,"Johan Vos, Stephen Chin, Weiqi Gao, James Weaver, Dean Iverson",CSE,2018,4th ed.,978-1-4842-3042-8,Springer Nature,3,,,,ELECTRONIC
,Scala for Java Developers,Toby Weston,CSE,2018,1st ed.,978-1-4842-3108-1,Springer Nature,3,,,,ELECTRONIC
,Build Better Chatbots,"Rashid Khan, Anik Das",CSE,2018,1st ed.,978-1-4842-3111-1,Springer Nature,3,,,,ELECTRONIC
,Probability and Statistics for Computer Science,David Forsyth,CSE,2018,1st ed. 2018,978-3-319-64410-3,Springer Nature,3,,,,ELECTRONIC
,Oracle WebLogic Server 12c Administration I Exam 1Z0-133,Gustavo Garnica,CSE,2018,1st ed.,978-1-4842-2562-2,Springer Nature,3,,,,ELECTRONIC
,Learn Computer Science with Swift,Jesse Feiler,CSE,2018,1st ed.,978-1-4842-3066-4,Springer Nature,3,,,,ELECTRONIC
,Build Android-Based Smart Applications,Chinmoy Mukherjee,CSE,2018,1st ed.,978-1-4842-3327-6,Springer Nature,3,,,,ELECTRONIC
